recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_2507,check_box_2707,check_box_2810,check_box_2204,check_box_2205,check_box_2101,check_box_2108,check_box_2201,check_box_2501,check_box_2203,check_box_2109,check_box_2110,check_box_2302,check_box_2104,check_box_2105,check_box_3008,check_box_3099,check_box_2703,check_box_2299,check_box_2102,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code,recruit_pop
R05159,3.0,0.0,0.0,204,109,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R05160,3.0,0.0,0.0,84,8,3,8,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,41.0,1,0,8
R05161,3.0,0.0,0.0,311,144,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,514.0,20.0,1,4,7
R05162,3.0,0.0,0.0,180,24,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,8
R05163,3.0,0.0,0.0,112,36,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,250.0,3,0,7
R05164,3.0,0.0,0.0,120,22,4,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,402.0,150.0,3,0,5
R05165,3.0,0.0,0.0,132,0,2,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,31
R05166,3.0,0.0,0.0,216,120,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,4
R05167,3.0,0.0,0.0,284,42,3,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0,100.0,250.0,3,2,7
R05168,5.0,0.0,0.0,315,151,2,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,4,0,12
R05169,3.0,0.0,0.0,192,12,3,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2.0,402.0,500.0,2,2,14
R05170,3.0,0.0,0.0,127,0,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,90.0,3,2,18
R05171,3.0,0.0,0.0,300,157,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,514.0,20.0,1,4,9
R05172,3.0,0.0,0.0,60,0,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,8
R05173,3.0,0.0,0.0,134,51,2,2,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R05174,3.0,0.0,0.0,64,12,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,4
R05175,3.0,0.0,0.0,97,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,41.0,1,0,30
R05176,3.0,0.0,0.0,14,13,3,2,2,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,2
R05177,3.0,0.0,0.0,156,32,2,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,15
R05178,3.0,0.0,0.0,222,76,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,40.0,1,4,6
R05179,3.0,0.0,0.0,222,0,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,40.0,1,4,6
R05180,3.0,0.0,0.0,169,0,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,90.0,3,3,10
R05181,3.0,0.0,0.0,84,31,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,8
R05182,3.0,0.0,0.0,66,0,2,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,150.0,3,0,13
R05183,3.0,0.0,0.0,76,18,4,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,4,7
R05184,3.0,0.0,0.0,199,36,3,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5.0,402.0,300.0,3,0,10
R05185,3.0,0.0,0.0,195,26,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R05186,3.0,0.0,0.0,108,0,3,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,525.0,2,2,13
R05187,3.0,0.0,0.0,144,48,3,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,90.0,3,2,6
R05188,3.0,0.0,0.0,54,2,4,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5.0,402.0,300.0,3,3,6
R05189,3.0,0.0,0.0,166,9,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R05190,3.0,0.0,0.0,159,51,4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,402.0,40.0,1,4,5
R05191,3.0,0.0,0.0,154,16,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,6
R05192,3.0,0.0,0.0,23,0,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0.0,0.0,0.0,4,0,5
R05193,3.0,0.0,0.0,188,39,2,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,2.0,100.0,420.0,2,0,7
R05194,3.0,0.0,0.0,183,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R05195,3.0,0.0,0.0,87,6,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,11
R05196,3.0,0.0,0.0,204,135,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,514.0,20.0,1,3,5
R05197,3.0,0.0,0.0,90,44,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,500.0,2,3,8
R05198,3.0,0.0,0.0,88,12,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,4
R05199,3.0,0.0,0.0,88,0,4,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,13
R05200,3.0,0.0,0.0,96,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,2,10
R05201,3.0,0.0,0.0,148,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R05202,3.0,0.0,0.0,130,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,13
R05203,3.0,0.0,0.0,39,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,21
R05204,3.0,0.0,0.0,169,25,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,250.0,3,4,8
R05205,3.0,0.0,0.0,153,0,3,2,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,13
R05206,3.0,0.0,0.0,135,19,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,3,9
R05207,3.0,0.0,0.0,146,23,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R05208,3.0,0.0,0.0,110,6,3,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,10
R05209,3.0,0.0,0.0,240,38,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,5
R05210,3.0,0.0,0.0,72,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R05211,3.0,0.0,0.0,219,38,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R05212,3.0,0.0,0.0,229,43,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,120.0,3,2,18
R05213,3.0,0.0,0.0,145,6,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.0,100.0,170.0,3,3,8
R05214,3.0,0.0,0.0,126,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R05215,3.0,0.0,0.0,111,55,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0,100.0,1000.0,2,3,6
R05216,3.0,0.0,0.0,7,0,4,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,3
R05217,3.0,0.0,0.0,108,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,9
R05218,3.0,0.0,0.0,139,31,3,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,525.0,2,0,9
R05219,3.0,0.0,0.0,245,0,2,2,2,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,4,2,12
R05220,3.0,0.0,0.0,216,69,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,11
R05221,3.0,0.0,0.0,216,50,3,2,1,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,250.0,3,4,6
R05222,3.0,0.0,0.0,67,11,2,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,4
R05223,3.0,0.0,0.0,113,36,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,2,7
R05224,3.0,0.0,0.0,204,60,4,2,1,6,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,8,0.0,0.0,0.0,4,0,7
R05225,3.0,5.0,0.0,137,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,40.0,1,0,18
R05226,5.0,0.0,0.0,252,0,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,9
R05227,3.0,0.0,0.0,213,12,4,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R05228,3.0,0.0,0.0,228,96,3,2,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9,0.0,0.0,0.0,4,2,6
R05229,3.0,0.0,0.0,156,29,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R05230,3.0,0.0,0.0,152,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,100.0,3,0,9
R05231,3.0,0.0,0.0,79,10,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,90.0,3,3,7
R05232,3.0,0.0,0.0,36,0,3,8,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,41.0,1,3,9
R05233,3.0,0.0,0.0,197,0,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,8
R05234,3.0,0.0,0.0,131,12,3,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,0.0,0.0,4,2,6
R05235,3.0,0.0,0.0,168,36,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,5
R05236,3.0,0.0,0.0,62,24,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R05237,3.0,0.0,0.0,122,12,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R05238,3.0,0.0,0.0,220,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,6
R05239,3.0,0.0,0.0,43,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,17
R05240,3.0,0.0,0.0,76,0,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,590.0,2,4,3
R05241,3.0,0.0,0.0,237,8,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,250.0,3,4,10
R05242,3.0,0.0,0.0,120,27,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R05243,3.0,0.0,0.0,132,96,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,250.0,3,4,6
R05244,3.0,0.0,0.0,143,37,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,402.0,310.0,2,4,6
R05245,3.0,0.0,0.0,204,22,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R05246,3.0,0.0,0.0,272,26,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,402.0,150.0,3,0,7
R05247,3.0,0.0,0.0,236,138,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R05248,3.0,0.0,0.0,142,24,4,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4.0,402.0,40.0,1,0,6
R05249,3.0,0.0,0.0,142,18,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,500.0,2,0,9
R05250,3.0,0.0,0.0,97,24,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,402.0,150.0,3,4,9
R05251,3.0,0.0,0.0,43,0,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,10.0,1,3,5
R05252,3.0,0.0,0.0,264,24,4,2,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,0.0,0.0,0.0,4,2,5
R05253,3.0,0.0,0.0,228,0,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,270.0,3,4,11
R05254,3.0,0.0,0.0,150,96,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,40.0,1,4,5
R05255,3.0,0.0,0.0,166,15,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,100.0,270.0,3,4,10
R05256,3.0,0.0,0.0,84,84,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,1
R05257,3.0,0.0,0.0,86,0,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0.0,0.0,0.0,4,0,4
R05258,3.0,0.0,0.0,84,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,402.0,15.0,1,3,7
R05259,3.0,0.0,0.0,180,28,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,201.0,60.0,3,3,7
R05260,3.0,0.0,0.0,162,3,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,260.0,3,4,9
R05261,3.0,0.0,0.0,82,34,4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R05262,3.0,0.0,0.0,123,48,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,90.0,3,3,5
R05263,3.0,0.0,0.0,168,35,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,590.0,2,0,5
R05264,3.0,0.0,0.0,251,120,4,2,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,402.0,40.0,1,0,13
R05265,3.0,0.0,0.0,120,12,3,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,150.0,3,3,5
R05266,3.0,0.0,0.0,180,0,3,2,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,18
R05267,3.0,0.0,0.0,197,48,4,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,7,0.0,0.0,0.0,4,0,7
R05268,3.0,0.0,0.0,216,0,3,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,11
R05269,3.0,0.0,0.0,183,44,4,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,6
R05270,3.0,0.0,0.0,26,0,3,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,150.0,3,3,8
R05271,5.0,0.0,0.0,180,24,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,21
R05272,3.0,0.0,0.0,81,0,4,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,5
R05273,3.0,0.0,0.0,187,22,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,7
R05274,3.0,0.0,0.0,54,54,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,1
R05275,3.0,0.0,0.0,48,0,4,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,590.0,2,3,5
R05276,3.0,0.0,0.0,157,7,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,13
R05277,3.0,0.0,0.0,99,36,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,3
R05278,3.0,0.0,0.0,48,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,9
R05279,5.0,0.0,0.0,51,0,4,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,5.0,402.0,300.0,3,0,9
R05280,3.0,0.0,0.0,195,0,3,2,1,6,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0,402.0,41.0,1,0,15
R05281,3.0,0.0,0.0,144,24,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,500.0,2,3,6
R05282,3.0,0.0,0.0,84,0,3,2,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,4
R05283,3.0,0.0,0.0,240,60,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,10
R05284,3.0,0.0,0.0,216,37,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,9
R05285,3.0,0.0,0.0,149,12,3,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2.0,100.0,145.0,3,0,18
R05286,3.0,0.0,0.0,170,0,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,18
R05287,3.0,0.0,0.0,144,0,3,2,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,0.0,0.0,0.0,4,0,13
R05288,3.0,0.0,0.0,84,0,4,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,3,12
R05289,3.0,0.0,0.0,189,137,3,2,1,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,150.0,3,2,4
R05290,3.0,0.0,0.0,336,60,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,7
R05291,3.0,0.0,0.0,156,0,3,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,8,0.0,0.0,0.0,4,0,26
R05292,3.0,0.0,0.0,258,54,3,2,1,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,5
R05293,3.0,0.0,0.0,84,0,3,2,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,97.0,3,3,5
R05294,3.0,0.0,0.0,252,47,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R05295,3.0,5.0,0.0,216,0,4,2,2,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,4,2,8
R05296,3.0,0.0,0.0,96,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,20
R05297,3.0,0.0,0.0,120,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,2,7
R05298,3.0,0.0,0.0,70,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,525.0,2,3,8
R05299,3.0,0.0,0.0,330,44,4,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7,2.0,402.0,30.0,1,2,7
R05300,3.0,0.0,0.0,156,0,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,17
R05301,3.0,0.0,0.0,286,64,3,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,6
R05302,3.0,0.0,0.0,175,60,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,402.0,150.0,3,4,4
R05303,3.0,0.0,0.0,145,0,4,2,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,2.0,402.0,310.0,2,4,8
R05304,3.0,0.0,0.0,216,95,4,2,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,8,0.0,0.0,0.0,4,2,7
R05305,3.0,0.0,0.0,81,0,4,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R05306,3.0,0.0,0.0,204,48,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,514.0,20.0,1,0,12
R05307,3.0,0.0,0.0,183,0,4,2,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,8,4.0,402.0,70.0,3,2,5
R05308,3.0,0.0,0.0,84,48,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,3
R05309,3.0,0.0,0.0,282,24,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0.0,0.0,0.0,4,3,21
R05310,3.0,0.0,0.0,311,67,3,7,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R05311,3.0,0.0,0.0,99,12,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,150.0,3,0,16
R05312,3.0,0.0,0.0,133,29,4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,9.0,402.0,20.0,1,0,5
R05313,3.0,0.0,0.0,113,3,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,7
R05314,3.0,0.0,0.0,180,36,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2.0,514.0,20.0,1,2,10
