resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,job_code_seq1,career_job_code,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major_type,univ_score,language,score,job,certificate_cnt,career
U07045,18,5,4,2,0.0,6.0,7,4,21,1,2,2,3,5,5,0,4,4,3,5,3,10,1,0
U07046,18,5,4,0,0.0,2.0,7,2,21,1,0,1,5,5,7,1,3,9,3,5,3,9,4,6
U07047,19,11,4,1,0.0,2.0,7,4,21,1,0,1,17,0,0,0,0,8,2,5,3,1,2,2
U07048,19,3,4,0,0.0,2.0,7,4,21,1,0,1,11,5,5,0,11,9,1,5,3,5,0,6
U07049,20,6,5,2,0.0,6.0,4,4,21,1,0,3,3,5,5,0,3,0,3,5,3,5,0,4
U07050,19,3,3,0,2.0,0.0,7,4,21,1,0,1,5,5,10,0,5,9,3,5,3,5,1,6
U07051,20,10,4,1,0.0,0.0,7,4,0,0,1,0,0,0,0,0,0,19,3,5,3,1,5,6
U07052,20,4,4,1,2.0,2.0,2,4,21,1,0,2,13,5,8,0,17,14,2,5,3,10,1,6
U07053,19,2,4,1,4.0,4.0,7,2,21,1,2,3,11,5,5,0,11,7,3,5,3,1,0,4
U07054,13,1,3,1,0.0,0.0,7,3,21,2,2,1,3,5,10,0,3,9,3,5,3,5,1,5
U07055,20,4,4,1,0.0,0.0,7,2,21,1,2,3,5,5,5,0,3,9,3,5,3,0,2,6
U07056,20,5,4,0,0.0,0.0,7,4,21,1,0,3,3,0,0,0,0,3,3,5,3,0,3,6
U07057,3,1,4,1,0.0,5.0,7,4,0,0,1,0,3,5,5,0,3,3,3,5,3,10,1,0
U07058,20,8,4,1,4.0,4.0,7,4,21,1,0,1,3,5,5,0,18,7,4,5,3,10,1,5
U07059,20,2,4,1,1.0,2.0,7,1,21,1,0,1,3,5,5,0,17,9,2,5,3,10,1,6
U07060,20,2,4,1,1.0,2.0,7,4,21,1,0,1,3,0,0,0,0,9,1,5,3,0,9,6
U07061,18,6,4,1,3.0,3.0,7,4,21,1,2,3,3,5,5,0,5,5,3,5,3,5,0,2
U07062,17,3,4,1,0.0,2.0,4,2,21,1,0,1,18,5,5,0,3,0,2,5,3,5,0,6
U07063,19,1,4,0,2.0,2.0,7,4,21,1,0,1,13,5,5,0,5,9,3,5,3,5,0,6
U07064,20,4,4,1,2.0,2.0,7,4,21,1,0,3,5,5,5,0,18,9,2,5,3,5,4,6
U07065,16,2,2,1,3.0,2.0,7,4,21,1,2,1,17,3,6,0,3,18,4,5,3,7,0,2
U07066,20,0,4,0,2.0,0.0,7,4,21,1,0,1,5,5,5,0,18,9,3,5,3,5,2,6
U07067,16,9,4,2,4.0,3.0,7,2,21,2,0,1,14,5,5,0,15,3,2,5,3,1,0,5
U07068,20,10,4,3,6.0,5.0,7,4,21,1,2,2,3,5,5,0,5,8,2,5,3,10,0,5
U07069,20,5,4,0,0.0,2.0,7,1,21,1,2,3,3,5,5,0,3,10,3,5,3,0,4,6
U07070,20,4,4,1,0.0,2.0,7,4,21,1,0,2,11,5,5,0,11,9,2,5,3,0,1,2
U07071,20,10,4,2,0.0,6.0,7,4,21,2,2,2,3,5,5,0,3,3,4,5,3,7,0,0
U07072,17,4,4,1,3.0,3.0,7,4,0,0,1,0,3,5,5,0,17,13,3,5,3,10,1,4
U07073,19,3,4,2,6.0,6.0,7,4,21,1,0,1,3,5,5,0,3,3,2,5,3,7,0,0
U07074,19,2,4,1,0.0,0.0,7,1,19,3,0,1,5,5,5,0,3,9,4,5,3,5,1,6
U07075,20,9,3,1,2.0,1.0,7,4,21,1,0,1,3,0,0,0,0,9,2,5,3,1,0,6
U07076,15,10,4,0,4.0,4.0,7,4,21,1,2,3,5,5,5,0,3,4,1,5,3,5,0,4
U07077,20,2,4,1,0.0,0.0,2,4,21,1,0,3,17,5,5,0,10,9,2,5,3,0,3,6
U07078,17,7,4,1,3.0,3.0,7,4,21,1,2,1,3,0,0,0,0,9,4,5,3,5,1,2
U07079,19,9,4,0,3.0,3.0,7,4,21,1,2,1,5,5,5,0,5,9,4,5,3,5,1,2
U07080,20,2,4,1,0.0,0.0,7,4,21,1,0,3,7,5,5,0,7,9,2,5,3,5,1,6
U07081,16,2,4,1,0.0,0.0,7,4,21,2,2,1,3,5,5,0,5,8,2,5,3,5,3,6
U07082,18,1,4,1,1.0,1.0,7,3,21,1,2,1,8,3,5,0,18,9,3,0,0,3,3,2
U07083,13,9,4,2,0.0,6.0,7,4,21,1,2,3,11,5,5,0,11,4,4,5,3,0,2,5
U07084,20,7,3,1,2.0,2.0,7,4,21,1,0,1,5,5,10,0,5,9,1,5,3,0,2,6
U07085,19,0,4,1,2.0,2.0,7,4,21,1,0,2,7,5,5,0,10,4,3,5,3,0,4,6
U07086,15,11,4,2,0.0,4.0,7,4,21,1,0,1,5,5,5,0,18,3,2,5,3,1,1,5
U07087,18,3,4,2,9.0,10.0,7,4,0,0,1,0,0,5,5,0,3,4,2,5,3,5,0,5
U07088,20,8,4,1,0.0,2.0,7,4,21,1,0,1,7,5,5,0,9,9,2,5,3,5,1,6
U07089,18,6,4,1,0.0,3.0,7,4,21,1,2,3,9,5,5,0,5,5,2,5,3,10,6,2
U07090,18,4,4,1,2.0,2.0,7,1,21,1,2,3,3,5,5,0,17,9,3,5,3,0,0,2
U07091,20,3,4,2,0.0,7.0,7,4,21,1,0,3,3,5,5,0,3,5,3,5,3,5,0,4
U07092,19,1,4,1,0.0,2.0,7,4,21,1,0,3,7,5,5,0,7,9,3,5,3,5,0,6
U07093,19,2,4,1,2.0,2.0,7,4,21,1,0,1,3,5,5,0,17,2,3,5,3,10,1,6
U07094,8,8,4,2,6.0,6.0,7,4,21,2,0,3,5,5,5,0,3,5,4,5,3,3,1,0
U07095,20,0,4,1,1.0,1.0,7,4,21,1,0,1,5,5,5,0,17,9,3,5,3,10,0,6
U07096,20,9,4,0,2.0,0.0,7,4,0,0,1,0,0,5,7,0,3,5,1,0,0,0,3,6
U07097,20,9,4,0,0.0,0.0,7,4,0,0,1,0,0,5,5,0,15,0,2,5,3,5,4,6
U07098,7,8,4,1,0.0,0.0,4,4,21,1,0,1,11,5,5,0,11,9,1,5,3,5,0,5
U07099,20,7,4,0,2.0,0.0,7,4,21,1,2,3,11,0,0,0,0,4,2,5,3,5,1,6
U07100,19,4,4,2,2.0,3.0,7,4,0,0,1,0,0,5,10,0,5,3,1,5,3,1,1,0
U07101,20,1,4,0,2.0,3.0,7,4,21,1,2,1,5,5,5,0,5,0,2,0,1,0,4,6
U07102,13,1,4,2,0.0,5.0,7,4,0,0,1,0,0,5,5,0,3,19,3,5,3,7,0,0
U07103,17,5,4,1,0.0,0.0,7,4,21,1,0,1,5,5,5,0,18,9,4,5,3,0,0,6
U07104,20,2,4,0,0.0,0.0,7,4,0,0,1,0,3,0,0,0,0,4,3,5,3,5,1,6
U07105,13,6,3,1,3.0,3.0,7,4,0,0,1,0,0,5,10,0,5,7,2,5,3,1,6,4
U07106,19,1,4,1,0.0,0.0,7,4,21,1,2,3,8,3,5,0,8,19,2,5,3,5,3,6
U07107,17,4,4,1,0.0,0.0,7,4,21,1,2,3,6,5,5,0,11,19,2,5,3,0,3,2
U07108,12,2,4,2,0.0,4.0,2,1,21,1,0,1,3,5,5,0,3,5,3,5,3,1,2,5
U07109,20,11,4,1,1.0,0.0,7,4,0,0,1,0,0,5,5,0,10,9,2,5,3,5,1,6
U07110,20,3,4,0,1.0,1.0,7,4,21,1,0,1,6,5,5,0,12,19,1,5,3,0,1,6
U07111,19,9,4,1,0.0,0.0,7,1,16,4,2,3,5,5,5,0,5,8,1,5,3,8,3,6
U07112,18,2,4,1,4.0,4.0,7,4,21,1,2,2,3,5,10,0,5,9,1,5,3,7,0,4
U07113,11,2,4,1,0.0,3.0,7,4,21,1,0,1,5,5,5,0,3,8,3,5,3,0,6,4
U07114,19,1,4,0,0.0,0.0,7,4,8,4,2,1,11,5,5,0,11,9,2,5,3,5,5,6
U07115,20,9,4,1,2.0,2.0,7,4,21,1,2,3,3,5,5,0,3,9,2,5,3,0,2,6
U07116,12,5,4,2,0.0,2.0,7,4,21,1,0,3,6,5,5,0,10,0,3,5,3,10,5,4
U07117,15,2,4,1,3.0,3.0,7,4,21,1,2,2,5,5,5,0,15,9,1,5,3,0,2,2
U07118,19,7,3,1,0.0,0.0,7,4,21,1,2,1,5,5,5,0,3,18,4,5,3,5,0,6
U07119,20,7,4,1,0.0,3.0,7,4,21,1,0,3,5,0,0,0,0,5,4,5,3,8,1,6
U07120,20,4,4,2,0.0,0.0,7,4,21,1,0,1,3,5,8,0,17,10,3,5,3,10,0,5
U07121,20,2,4,1,4.0,3.0,7,1,21,1,2,3,3,5,5,0,3,3,3,5,3,0,2,2
U07122,17,3,3,2,3.0,3.0,4,3,21,1,2,2,3,5,5,0,4,5,1,5,3,5,0,4
U07123,20,11,4,2,0.0,3.0,7,2,0,0,1,0,0,5,5,0,8,3,2,5,3,7,2,5
U07124,15,10,4,1,1.0,1.0,4,5,21,1,0,3,17,5,5,0,10,9,2,5,3,5,0,6
U07125,20,6,4,3,0.0,9.0,2,2,21,1,2,2,3,5,5,0,13,18,3,5,3,4,0,0
U07126,11,10,4,2,3.0,3.0,6,1,21,2,2,2,3,5,5,0,5,4,3,5,3,10,1,5
U07127,20,10,4,1,2.0,2.0,7,4,0,0,1,0,0,5,5,0,13,20,3,0,0,0,0,6
U07128,17,3,4,2,0.0,0.0,7,4,0,0,1,0,0,5,5,0,7,19,2,5,3,0,6,2
U07129,19,0,4,1,0.0,0.0,7,4,21,1,2,3,6,5,5,0,6,4,1,5,3,5,3,6
U07130,20,10,4,1,0.0,0.0,6,2,0,0,1,0,0,5,5,0,5,3,2,5,3,7,3,2
U07131,19,0,4,1,1.0,0.0,2,4,16,4,2,3,5,0,0,0,0,23,1,5,3,4,0,6
U07132,12,3,4,1,4.0,4.0,7,4,21,1,0,1,3,5,5,0,7,9,3,5,3,7,1,5
U07133,20,6,4,2,0.0,3.0,2,2,21,1,2,3,3,5,5,0,3,7,3,5,3,1,0,2
U07134,20,4,3,1,4.0,4.0,7,2,21,1,0,2,15,0,0,0,0,8,1,5,3,7,2,5
U07135,20,5,4,1,0.0,0.0,6,2,21,1,0,1,3,5,5,0,3,3,3,5,3,10,3,6
U07136,17,6,4,1,0.0,0.0,7,4,0,0,1,0,0,5,5,0,11,9,3,5,3,5,3,6
U07137,18,9,2,1,3.0,3.0,7,4,21,1,2,1,6,5,5,0,15,9,2,5,3,1,0,4
U07138,15,6,4,1,0.0,3.0,7,4,21,1,2,1,6,4,5,0,3,19,2,5,3,5,0,4
U07139,20,1,4,1,2.0,1.0,7,4,21,2,0,1,10,5,5,0,10,4,2,5,3,0,4,6
U07140,20,10,4,1,0.0,3.0,7,4,21,1,0,1,5,5,5,0,3,9,3,5,3,3,0,4
U07141,16,6,4,1,0.0,4.0,7,4,21,1,0,2,5,5,5,0,3,8,3,5,3,10,2,2
U07142,20,2,4,0,0.0,0.0,7,3,21,1,0,3,18,5,5,0,3,9,2,5,3,5,1,6
U07143,14,3,4,2,2.0,2.0,4,4,21,1,2,3,9,5,5,0,7,0,2,5,3,5,1,4
U07144,19,1,4,1,0.0,0.0,7,4,0,0,1,0,0,3,5,0,7,19,2,5,3,5,3,6
U07145,14,4,4,1,4.0,4.0,7,4,0,0,1,0,0,5,5,0,15,19,2,5,3,5,3,4
U07146,20,11,4,0,0.0,3.0,7,4,21,1,2,3,3,5,5,0,3,4,4,5,3,0,0,2
U07147,6,2,4,1,0.0,5.0,7,4,21,1,2,1,5,5,5,0,5,3,3,5,3,10,3,5
U07148,17,1,4,2,4.0,0.0,7,4,21,1,0,3,3,0,0,0,0,9,4,5,3,5,0,5
U07149,19,5,4,1,1.0,2.0,7,3,21,1,0,1,5,5,5,0,5,9,2,5,3,5,3,6
U07150,18,8,4,1,0.0,4.0,7,4,21,1,0,2,13,5,5,0,13,8,3,5,3,10,1,5
U07151,20,6,3,2,0.0,4.0,7,2,21,1,0,1,3,4,5,0,13,8,3,5,3,7,1,5
U07152,19,0,4,1,0.0,3.0,7,4,21,1,2,2,10,5,5,0,10,5,1,5,3,0,1,2
U07153,11,0,4,2,0.0,0.0,7,4,21,1,2,2,5,5,5,0,3,9,3,5,3,5,0,4
U07154,18,5,2,1,2.0,2.0,7,1,0,0,1,0,0,3,6,0,3,4,1,5,3,10,0,5
U07155,20,11,4,1,0.0,1.0,7,4,21,2,2,3,3,5,5,0,17,9,3,5,3,8,1,6
U07156,20,11,4,1,0.0,2.0,7,4,21,1,2,3,4,3,5,0,4,5,2,5,3,5,1,2
U07157,17,10,4,1,2.0,2.0,2,4,21,1,2,2,3,5,5,0,4,4,4,0,0,9,4,6
U07158,14,3,4,1,0.0,4.0,7,4,21,1,2,3,3,5,5,0,3,10,3,5,3,9,3,4
U07159,11,5,4,2,0.0,3.0,7,4,21,1,2,2,15,5,5,0,15,19,3,5,3,9,1,5
U07160,18,5,4,1,5.0,4.0,7,4,21,2,0,2,11,5,5,0,11,8,1,5,3,9,3,4
U07161,18,6,4,2,0.0,0.0,2,2,21,1,2,3,3,5,5,0,10,3,2,0,2,1,0,2
U07162,17,10,4,1,0.0,4.0,7,2,21,1,2,2,8,5,5,0,3,3,2,5,3,10,1,4
U07163,11,7,4,1,0.0,5.0,7,4,21,2,0,2,11,5,5,0,11,10,3,5,3,0,1,5
U07164,17,9,4,0,0.0,0.0,7,4,21,1,0,1,9,5,5,0,9,9,2,5,3,8,1,2
U07165,20,11,4,1,0.0,0.0,7,4,21,1,0,1,8,3,5,0,8,9,3,0,0,5,1,6
U07166,18,8,3,2,0.0,2.0,7,4,21,2,0,1,14,5,10,0,14,7,4,5,3,10,0,4
U07167,15,7,4,2,3.0,3.0,7,1,21,2,0,3,5,5,5,0,7,20,3,5,3,7,0,5
U07168,20,8,4,1,0.0,2.0,7,3,21,1,0,3,5,5,5,0,3,9,2,5,3,3,2,6
U07169,17,0,4,1,0.0,0.0,7,4,0,0,1,0,0,5,5,0,9,9,4,5,3,5,0,2
U07170,2,0,4,1,6.0,6.0,7,4,21,1,2,1,16,5,5,0,3,0,2,5,3,10,0,0
U07171,20,2,4,1,2.0,2.0,7,4,21,1,2,2,3,5,5,0,3,2,4,0,1,10,3,6
U07172,15,2,4,1,0.0,0.0,7,3,2,4,0,1,17,5,5,0,10,4,4,5,3,5,0,5
U07173,18,10,4,1,3.0,2.0,7,4,0,0,1,0,0,5,5,0,7,9,2,5,3,5,1,4
U07174,18,10,4,1,2.0,1.0,7,4,21,2,0,1,0,5,5,0,10,9,2,5,3,5,2,6
U07175,19,7,4,1,1.0,1.0,4,3,21,1,0,1,5,5,5,0,3,9,3,5,3,5,0,6
U07176,13,11,4,1,3.0,3.0,7,4,21,2,2,2,3,5,5,0,15,0,3,5,3,1,1,2
U07177,19,6,4,2,0.0,6.0,7,4,21,1,0,2,11,5,5,0,11,10,3,5,3,7,1,0
U07178,15,4,4,1,0.0,0.0,7,1,21,2,2,1,3,5,5,0,12,4,2,5,3,5,5,6
U07179,20,10,4,1,0.0,0.0,7,1,21,2,2,3,3,5,5,0,3,9,2,5,3,0,0,6
U07180,20,11,4,1,0.0,0.0,7,4,0,0,1,0,0,5,5,0,3,9,3,5,3,5,2,6
U07181,19,0,4,1,2.0,2.0,7,4,21,1,2,1,7,3,5,0,7,13,3,5,3,0,0,6
U07182,18,8,3,2,3.0,3.0,7,4,21,1,2,1,4,5,5,0,3,9,4,5,3,1,1,4
U07183,10,11,4,1,5.0,5.0,2,1,21,2,2,2,3,4,5,0,13,4,2,5,3,6,2,5
U07184,19,11,4,1,2.0,2.0,7,4,21,1,0,1,5,5,5,0,17,9,2,0,0,0,1,6
U07185,16,7,4,0,0.0,2.0,7,2,21,1,2,2,5,5,5,0,15,9,2,5,3,0,4,6
U07186,20,11,4,1,0.0,0.0,7,4,21,1,0,3,6,5,5,0,11,9,2,5,3,5,1,6
U07187,18,9,4,1,0.0,0.0,7,4,21,1,0,1,6,5,5,0,7,9,1,5,3,5,1,6
U07188,17,5,4,2,6.0,6.0,7,4,0,0,1,0,0,5,10,0,15,9,1,5,3,5,1,5
U07189,12,1,4,2,3.0,3.0,2,1,21,1,2,3,8,5,5,0,8,0,2,5,3,1,1,4
U07190,19,3,4,1,0.0,5.0,7,4,21,1,2,1,3,5,5,0,3,0,3,5,3,7,1,5
U07191,20,11,4,1,4.0,4.0,7,2,0,0,1,0,0,5,5,0,3,16,2,5,3,0,0,4
U07192,20,11,4,0,0.0,0.0,7,4,21,1,0,1,5,5,5,0,3,8,2,5,3,5,1,6
U07193,20,2,4,0,0.0,0.0,7,4,21,1,0,1,11,5,5,0,11,9,2,0,0,5,3,6
U07194,13,5,4,1,4.0,3.0,7,4,21,1,2,2,8,5,5,0,15,9,2,5,3,7,3,4
U07195,19,4,2,1,3.0,2.0,7,4,0,0,1,0,0,3,6,0,3,3,4,5,3,1,1,2
U07196,19,0,4,1,2.0,2.0,7,4,21,1,2,2,3,5,5,0,9,9,3,5,3,0,0,6
U07197,17,6,4,2,0.0,3.0,7,2,21,1,0,1,3,5,5,0,3,8,3,5,3,10,2,4
U07198,18,5,4,1,0.0,3.0,7,1,0,0,1,0,0,5,5,0,5,9,2,0,0,5,1,2
U07199,18,1,4,3,0.0,5.0,7,2,21,1,2,2,3,5,5,0,4,3,3,5,3,1,2,0
U07200,20,9,4,1,2.0,2.0,7,4,21,1,0,1,13,5,5,0,3,9,4,5,3,3,5,6
U07201,20,3,4,2,0.0,5.0,7,4,21,2,2,2,11,5,5,0,11,3,4,5,3,7,3,5
U07202,19,0,4,1,0.0,0.0,7,4,21,1,0,1,3,5,5,0,5,5,3,0,1,5,1,6
U07203,17,7,3,2,4.0,4.0,7,1,21,1,0,1,3,5,5,0,17,18,3,5,3,7,3,5
U07204,16,2,3,1,0.0,3.0,4,4,0,0,1,0,15,3,6,0,3,3,3,5,3,5,2,5
U07205,19,8,4,1,2.0,1.0,7,3,0,0,1,0,5,0,0,0,0,9,1,5,3,5,1,2
U07206,18,3,4,1,0.0,2.0,4,1,21,2,0,2,6,5,5,0,11,9,1,5,3,5,1,6
U07207,20,5,2,1,3.0,3.0,7,4,21,1,2,2,3,5,5,0,3,9,4,5,3,5,0,4
U07208,19,3,4,0,0.0,2.0,7,3,0,0,1,0,0,5,5,0,3,19,3,5,3,5,0,6
U07209,19,11,4,0,2.0,0.0,7,2,21,1,2,2,18,5,5,0,18,3,2,5,3,7,2,6
U07210,19,3,4,0,0.0,2.0,7,4,21,1,2,1,6,5,5,0,11,3,2,5,3,0,7,6
U07211,15,2,4,2,4.0,4.0,7,1,21,1,2,1,11,3,5,0,11,0,2,5,3,10,3,5
U07212,20,11,4,1,0.0,0.0,7,4,21,1,2,2,6,5,5,0,5,20,4,5,3,9,0,4
U07213,20,10,4,0,0.0,2.0,7,4,21,2,0,2,14,0,0,0,0,18,4,5,3,7,2,6
U07214,16,6,4,1,0.0,2.0,7,4,21,2,2,2,3,5,5,0,3,9,2,5,3,1,1,2
U07215,20,2,4,1,1.0,1.0,7,3,19,3,2,1,5,5,5,0,3,9,2,5,3,5,0,6
U07216,15,6,4,0,4.0,3.0,7,4,21,1,2,1,14,3,5,0,14,0,2,5,3,0,0,4
U07217,13,4,4,2,0.0,4.0,2,2,21,1,2,2,10,3,5,0,10,8,3,0,0,1,0,5
U07218,20,3,4,2,4.0,3.0,7,4,21,1,0,3,15,5,8,0,15,4,1,5,3,5,0,5
U07219,17,1,4,2,3.0,3.0,4,4,0,0,1,0,0,5,5,0,18,9,4,5,3,5,1,4
U07220,20,10,4,1,0.0,0.0,7,1,21,1,2,3,11,5,5,0,11,9,2,5,3,1,2,6
U07221,19,5,4,0,0.0,0.0,7,4,21,1,0,1,5,0,0,0,0,0,2,5,3,5,1,6
U07222,18,8,4,1,2.0,2.0,7,4,21,1,0,1,5,5,5,0,13,0,2,5,3,0,2,2
U07223,20,3,4,1,1.0,0.0,2,4,21,1,2,3,12,5,5,0,7,9,3,0,1,4,0,6
U07224,20,11,4,1,0.0,0.0,7,4,21,1,2,3,8,5,5,0,8,9,1,5,3,5,7,6
U07225,14,0,4,1,0.0,4.0,7,2,0,0,1,0,10,0,0,0,0,3,2,5,3,1,2,5
U07226,20,3,4,1,2.0,2.0,7,4,21,1,2,3,13,5,5,0,17,0,2,5,3,0,2,6
U07227,17,9,4,1,0.0,2.0,7,1,21,2,2,2,3,5,5,0,3,9,2,5,3,0,3,2
U07228,16,3,4,1,0.0,4.0,7,4,0,0,1,0,0,5,5,0,3,4,3,5,3,0,0,5
U07229,17,3,4,1,0.0,0.0,7,1,0,0,1,0,0,5,5,0,18,9,2,5,3,0,2,6
U07230,20,6,4,2,0.0,5.0,7,4,21,1,2,2,3,5,5,0,5,3,2,5,3,7,2,5
U07231,9,3,3,1,0.0,4.0,7,4,2,1,2,3,15,5,7,0,3,3,2,5,3,9,3,0
U07232,16,10,4,1,0.0,5.0,7,4,21,1,2,3,9,5,5,0,7,9,2,5,3,1,1,5
U07233,11,11,4,1,0.0,2.0,7,4,21,1,2,3,3,5,5,0,3,19,1,5,3,0,1,4
U07234,19,0,3,1,0.0,0.0,7,3,21,1,0,1,5,5,5,0,5,3,1,5,3,5,1,6
U07235,19,3,4,1,0.0,0.0,7,4,0,0,1,0,0,5,10,0,5,14,2,5,3,7,0,6
U07236,17,10,4,1,0.0,0.0,7,4,21,1,2,2,3,5,5,0,10,9,4,5,3,5,1,5
U07237,15,3,4,1,0.0,4.0,7,4,0,0,1,0,0,0,0,0,0,9,1,5,3,0,1,5
U07238,11,9,4,2,0.0,3.0,7,4,21,1,0,3,11,5,5,0,11,19,2,5,3,5,1,5
U07239,17,7,4,1,2.0,2.0,4,4,21,1,2,3,6,5,5,0,7,0,2,5,3,5,0,2
U07240,17,3,4,0,0.0,3.0,7,4,21,1,2,3,7,5,5,0,7,9,3,5,3,0,0,2
U07241,20,3,4,0,0.0,0.0,7,4,21,1,0,1,5,5,5,0,3,9,2,0,2,5,1,6
U07242,12,8,4,2,0.0,4.0,3,1,0,0,1,0,0,5,5,0,14,9,2,5,3,1,2,4
U07243,17,4,4,1,2.0,2.0,2,4,0,0,1,0,11,5,5,0,11,9,2,5,3,5,0,2
U07244,20,1,4,3,0.0,7.0,2,2,8,4,0,1,3,3,5,0,3,2,1,5,3,0,0,1
U07245,19,8,4,2,3.0,3.0,7,4,0,0,1,0,3,5,10,0,5,9,1,5,3,0,1,4
U07246,20,9,4,1,0.0,0.0,7,3,21,1,2,1,5,5,5,0,3,8,3,2,0,5,2,6
U07247,19,2,4,0,2.0,1.0,7,4,21,1,2,3,17,0,0,0,0,4,1,0,0,3,0,6
U07248,18,9,4,1,0.0,2.0,4,1,21,1,0,1,5,5,5,0,5,9,3,5,3,5,0,2
U07249,12,7,5,2,0.0,3.0,7,4,21,2,2,3,3,5,5,0,3,19,3,5,3,5,0,6
U07250,20,9,4,1,0.0,0.0,7,4,21,1,0,1,3,0,0,0,0,9,4,5,3,1,0,2
U07251,19,8,4,2,0.0,2.0,4,4,21,1,2,3,8,5,10,0,5,9,4,5,3,1,2,2
U07252,20,3,4,1,0.0,0.0,7,4,0,0,1,0,0,5,5,0,10,9,2,5,3,5,0,6
U07253,17,11,4,1,3.0,2.0,7,4,21,1,2,3,13,5,5,0,3,17,2,5,3,5,1,2
U07254,19,0,4,1,3.0,3.0,7,2,20,3,2,1,5,5,5,0,3,8,2,5,3,7,3,4
U07255,18,8,4,1,0.0,3.0,7,4,21,1,0,1,5,5,8,0,17,10,3,5,3,0,1,4
U07256,13,3,4,1,2.0,3.0,2,1,0,0,1,0,0,4,5,0,13,0,3,5,3,4,1,5
U07257,17,4,4,1,0.0,0.0,7,4,21,1,0,1,5,5,5,0,3,5,4,5,3,5,1,6
U07258,16,10,2,1,4.0,4.0,7,4,21,1,0,1,3,0,0,0,0,9,1,5,3,3,3,5
U07259,20,11,4,1,1.0,1.0,7,3,0,0,1,0,5,5,7,0,3,9,2,5,3,5,6,6
U07260,20,1,4,1,0.0,2.0,7,3,21,1,0,2,5,5,5,0,18,9,2,5,3,9,2,4
U07261,12,7,4,1,3.0,3.0,7,4,21,1,2,3,13,5,5,0,3,8,3,5,3,9,0,2
U07262,20,7,4,2,3.0,3.0,6,4,21,1,2,2,3,5,5,0,5,8,2,5,3,7,0,4
U07263,19,0,4,1,2.0,3.0,7,2,21,2,2,2,3,5,8,0,17,5,3,5,3,6,2,2
U07264,19,2,4,2,0.0,3.0,7,1,21,1,2,1,10,5,5,0,10,6,4,5,3,7,2,4
U07265,18,8,4,2,5.0,4.0,6,1,21,1,2,2,3,5,5,0,5,13,2,5,3,10,0,4
U07266,15,11,4,2,0.0,4.0,7,4,21,1,0,2,3,5,5,0,10,13,3,5,3,8,4,4
U07267,20,5,4,1,2.0,2.0,7,4,21,2,2,1,7,5,5,0,3,5,2,5,3,0,3,2
U07268,19,6,4,1,0.0,1.0,7,4,21,2,0,3,18,0,0,0,0,9,2,5,3,5,1,6
U07269,13,5,4,2,3.0,3.0,7,2,16,4,0,1,3,5,5,0,3,3,3,5,3,1,1,2
U07270,20,2,4,0,0.0,0.0,7,2,21,1,2,3,3,5,5,0,3,0,1,5,3,0,6,2
U07271,20,1,4,2,7.0,7.0,7,4,21,1,0,1,3,0,0,0,0,9,2,0,0,10,1,0
U07272,15,10,4,1,0.0,0.0,7,5,21,1,2,2,3,5,5,0,10,8,3,5,3,10,0,4
U07273,15,9,4,1,3.0,3.0,7,4,21,1,2,1,3,5,5,0,3,9,3,5,3,5,1,2
U07274,12,3,4,1,0.0,4.0,7,4,21,1,2,3,9,5,5,0,9,14,2,5,3,5,0,5
U07275,19,7,4,2,0.0,4.0,7,4,0,0,1,0,0,3,5,0,6,4,2,5,3,10,6,5
U07276,20,7,4,1,0.0,0.0,4,4,21,1,2,3,3,0,0,0,0,9,2,5,3,5,0,6
U07277,20,9,5,1,0.0,1.0,2,4,21,1,2,3,3,5,5,0,3,19,3,5,3,10,2,6
U07278,15,5,4,1,0.0,2.0,4,4,21,1,2,2,6,3,5,0,6,9,2,5,3,5,4,2
U07279,19,4,4,0,0.0,0.0,7,1,0,0,1,0,5,0,0,0,0,5,2,5,3,5,2,6
U07280,13,9,3,4,0.0,0.0,7,4,0,0,1,0,0,3,12,0,4,15,2,5,3,9,2,3
U07281,20,6,4,1,0.0,0.0,4,1,0,0,1,0,0,0,0,0,0,9,2,5,3,5,0,6
U07282,20,10,4,1,0.0,0.0,7,2,0,0,1,0,0,0,0,0,0,9,2,1,2,0,1,6
U07283,20,5,4,1,0.0,2.0,4,4,21,1,0,3,11,3,5,0,11,0,3,5,3,5,0,2
U07284,20,3,4,1,0.0,0.0,7,4,0,0,1,0,0,5,5,0,11,3,3,0,0,7,5,6
U07285,17,4,4,0,0.0,3.0,7,4,19,3,2,1,11,5,5,0,11,9,1,5,3,5,5,2
U07286,20,4,4,1,3.0,4.0,7,1,21,1,0,3,3,5,5,0,5,3,2,5,3,10,1,2
U07287,16,3,4,1,0.0,4.0,7,4,21,1,2,2,8,3,5,0,14,19,4,5,3,5,1,4
U07288,19,8,4,1,4.0,3.0,7,4,21,1,0,1,5,5,5,0,3,9,3,5,3,0,1,4
U07289,20,11,3,1,1.0,2.0,7,4,21,1,0,1,6,3,6,0,3,19,3,5,3,0,2,6
U07290,12,4,4,2,3.0,3.0,7,4,0,0,1,0,0,4,5,0,13,19,3,5,3,10,1,4
U07291,20,7,4,1,2.0,2.0,2,2,21,1,0,1,5,5,5,0,5,3,3,0,1,1,2,6
