resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,job_code_seq1,career_month,career_job_code,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major_type,univ_score,language,score,job,certificate_cnt,career,num_ng,user_preferred_location,task1,task2,task3,task4,task5,task6,task7
U07998,16,0,4,2,0.0,0.0,2,84,4,21,1,2,3,3,5,5,0,3,0,3,0.0,0.0,1,1,4~6년,2,3.0,0,2,0,0,0,0,0
U07999,11,3,4,1,0.0,3.0,7,91,4,21,1,2,3,10,5,5,0,9,0,2,0.0,0.0,5,1,4~6년,2,3.0,0,2,0,0,0,0,0
U08000,20,6,4,1,1.0,1.0,7,20,1,21,1,0,1,3,5,8,0,17,9,2,0.0,0.0,7,3,신입,4,3.0,0,4,0,0,0,0,0
U08001,18,0,4,1,2.0,3.0,2,44,4,21,1,2,3,3,5,5,0,5,8,2,2.0,1.0,8,2,1~3년,3,3.0,0,3,0,0,0,0,0
U08002,19,0,4,1,0.0,2.0,7,24,4,21,1,0,2,3,5,5,0,5,4,3,0.0,0.0,7,1,신입,4,3.0,0,4,0,0,0,0,0
U08003,14,3,4,1,6.0,5.0,7,98,4,21,1,2,3,9,3,5,0,11,17,2,0.0,0.0,0,0,4~6년,32,3.0,0,32,0,0,0,0,0
U08004,19,1,4,1,3.0,2.0,7,69,2,0,0,1,0,0,5,5,0,3,0,1,0.0,0.0,1,2,1~3년,2,3.0,0,2,0,0,0,0,0
U08005,20,10,4,1,0.0,0.0,7,0,1,21,1,2,3,3,5,5,0,3,3,3,0.0,0.0,0,3,신입,2,3.0,0,1,0,0,1,0,0
U08006,18,0,4,1,1.0,1.0,7,15,3,21,1,2,3,7,3,5,0,7,19,2,0.0,0.0,5,3,신입,2,3.0,0,2,0,0,0,0,0
U08007,20,5,4,1,0.0,4.0,7,24,3,0,0,1,0,0,0,0,0,0,9,2,0.0,0.0,1,0,신입,7,3.0,0,7,0,0,0,0,0
U08008,19,4,4,2,0.0,0.0,4,96,4,21,1,0,1,4,5,5,0,18,8,4,0.0,0.0,1,0,4~6년,12,3.0,0,12,0,0,0,0,0
U08009,19,5,4,0,0.0,0.0,7,0,4,21,1,2,3,15,3,5,0,15,4,3,0.0,0.0,5,2,신입,5,3.0,0,5,0,0,0,0,0
U08010,20,3,4,1,2.0,2.0,7,38,4,21,1,2,3,15,5,5,0,15,19,2,0.0,0.0,0,2,1~3년,18,3.0,0,18,0,0,0,0,0
U08011,14,8,5,2,4.0,4.0,7,112,4,21,1,2,2,9,5,5,0,7,2,1,0.0,0.0,10,1,7~9년,16,3.0,0,16,0,0,0,0,0
U08012,20,10,4,1,3.0,3.0,7,56,4,21,1,2,2,3,5,5,0,5,15,3,0.0,0.0,9,0,1~3년,11,3.0,0,11,0,0,0,0,0
U08013,17,0,4,1,0.0,1.0,4,24,3,21,1,0,3,13,5,5,0,3,9,2,0.0,0.0,8,2,신입,3,3.0,0,2,0,1,0,0,0
U08014,20,5,4,1,0.0,0.0,7,106,2,21,1,0,2,3,5,5,0,3,19,3,0.0,0.0,0,0,4~6년,8,3.0,0,8,0,0,0,0,0
U08015,17,2,4,1,0.0,0.0,7,24,4,18,1,2,3,8,3,5,0,14,9,2,0.0,0.0,5,2,신입,18,3.0,0,14,0,0,4,0,0
U08016,19,0,4,1,4.0,4.0,7,93,4,0,0,1,0,0,5,5,0,14,9,4,0.0,0.0,7,1,4~6년,10,3.0,0,10,0,0,0,0,0
U08017,20,11,4,2,3.0,3.0,7,111,4,21,1,2,2,3,0,0,0,0,9,2,0.0,0.0,0,1,7~9년,3,3.0,0,3,0,0,0,0,0
U08018,12,3,3,1,0.0,6.0,7,228,4,0,0,1,0,0,5,5,0,5,10,4,0.0,0.0,0,2,10~15년,11,3.0,0,11,0,0,0,0,0
U08019,20,11,4,2,3.0,3.0,7,123,1,0,0,1,0,0,5,5,0,17,3,3,0.0,0.0,7,2,7~9년,4,3.0,0,4,0,0,0,0,0
U08020,16,1,3,1,2.0,2.0,2,127,1,16,4,2,3,3,5,10,0,5,3,3,0.0,0.0,4,2,7~9년,3,3.0,0,3,0,0,0,0,0
U08021,20,9,4,1,0.0,0.0,7,64,4,21,1,2,2,12,5,5,0,3,3,4,0.0,0.0,10,0,1~3년,2,3.0,0,2,0,0,0,0,0
U08022,19,3,4,1,2.0,2.0,7,24,4,21,1,2,2,3,5,5,0,19,9,3,0.0,0.0,10,4,신입,3,3.0,0,2,0,1,0,0,0
U08023,18,11,5,0,0.0,0.0,7,31,4,0,0,1,0,5,5,5,0,4,9,2,0.0,0.0,5,0,신입,6,3.0,0,5,0,0,1,0,0
U08024,13,3,4,3,0.0,9.0,7,289,4,0,0,1,0,0,5,10,0,11,19,4,0.0,0.0,0,0,21년 이상,9,3.0,0,9,0,0,0,0,0
U08025,20,1,4,1,0.0,3.0,7,24,4,8,4,0,1,5,3,5,0,3,0,2,0.0,0.0,10,3,신입,2,3.0,0,2,0,0,0,0,0
U08026,16,2,4,1,0.0,1.0,4,12,4,21,1,2,3,3,5,5,0,11,19,2,0.0,0.0,1,2,신입,5,3.0,0,3,0,0,2,0,0
U08027,20,10,4,2,0.0,4.0,7,134,4,0,0,1,0,0,5,5,0,9,19,3,0.0,0.0,10,1,7~9년,3,3.0,0,3,0,0,0,0,0
U08028,20,7,4,1,2.0,2.0,7,13,4,21,1,2,3,13,5,5,0,17,8,2,0.0,0.0,1,1,신입,4,3.0,0,4,0,0,0,0,0
U08029,18,4,4,1,0.0,2.0,7,48,3,21,1,0,1,5,5,5,0,17,9,1,0.0,0.0,5,5,1~3년,26,3.0,0,25,0,0,1,0,0
U08030,20,3,4,1,2.0,1.0,7,24,3,21,1,2,1,15,3,5,0,15,19,1,2.0,2.0,0,3,신입,3,3.0,0,3,0,0,0,0,0
U08031,18,5,4,1,0.0,0.0,7,7,4,21,1,2,3,3,5,5,0,3,19,3,2.0,1.0,0,4,신입,3,3.0,0,3,0,0,0,0,0
U08032,18,3,4,1,0.0,1.0,7,32,4,21,1,0,1,10,5,5,0,10,8,2,0.0,0.0,9,0,신입,2,3.0,0,2,0,0,0,0,0
U08033,18,0,4,2,3.0,3.0,4,67,4,21,1,2,3,6,5,5,0,3,0,2,0.0,0.0,5,0,1~3년,2,3.0,0,2,0,0,0,0,0
U08034,20,4,4,1,0.0,0.0,7,28,2,21,1,2,2,15,3,5,0,15,5,2,0.0,0.0,7,3,신입,5,3.0,0,5,0,0,0,0,0
U08035,20,4,4,1,0.0,0.0,7,0,4,21,1,2,1,3,5,5,0,11,4,2,0.0,0.0,0,3,신입,7,3.0,0,7,0,0,0,0,0
U08036,19,8,4,1,2.0,2.0,7,15,4,21,1,2,3,3,3,5,0,18,4,1,0.0,0.0,10,6,신입,4,3.0,0,3,0,0,1,0,0
U08037,16,2,4,2,0.0,0.0,7,156,4,21,1,0,2,3,5,5,0,5,6,1,0.0,0.0,1,0,7~9년,15,3.0,0,15,0,0,0,0,0
U08038,18,8,4,0,0.0,0.0,7,0,4,21,1,0,3,6,5,5,0,11,9,2,0.0,0.0,5,1,신입,7,3.0,0,5,0,2,0,0,0
U08039,20,7,4,0,0.0,0.0,7,0,4,21,1,2,1,3,5,5,0,3,9,2,0.0,0.0,5,1,신입,3,3.0,0,3,0,0,0,0,0
U08040,15,3,4,1,0.0,2.0,7,44,4,21,1,2,3,15,5,5,0,17,9,1,0.0,0.0,5,2,1~3년,5,3.0,0,5,0,0,0,0,0
U08041,16,4,4,1,0.0,2.0,4,55,4,21,1,0,3,3,5,5,0,5,9,2,0.0,0.0,5,2,1~3년,6,3.0,0,5,0,1,0,0,0
U08042,20,7,4,1,3.0,3.0,7,80,4,0,0,1,0,0,0,0,0,0,4,2,0.0,0.0,5,0,4~6년,3,3.0,0,3,0,0,0,0,0
U08043,11,1,5,1,0.0,3.0,7,81,4,21,1,2,1,3,5,5,0,3,9,2,0.0,0.0,1,2,4~6년,17,3.0,1,11,0,0,5,0,0
U08044,20,7,4,2,0.0,4.0,7,144,4,21,2,0,2,13,3,5,0,17,10,4,0.0,0.0,5,2,7~9년,3,3.0,0,3,0,0,0,0,0
U08045,20,8,4,2,3.0,3.0,7,91,2,21,2,0,2,18,2,5,0,3,8,3,0.0,0.0,10,0,4~6년,3,3.0,0,3,0,0,0,0,0
U08046,20,9,4,1,2.0,2.0,4,30,4,21,1,0,1,3,5,5,0,3,9,2,0.0,0.0,5,3,신입,3,3.0,0,3,0,0,0,0,0
U08047,13,1,4,1,0.0,0.0,7,6,4,0,0,1,0,3,0,0,0,0,9,2,0.0,0.0,5,0,신입,3,3.0,0,1,0,0,2,0,0
U08048,8,4,4,1,0.0,4.0,7,120,3,21,1,2,3,3,5,5,0,5,9,2,0.0,0.0,5,1,7~9년,8,3.0,0,5,0,1,2,0,0
U08049,11,0,3,1,0.0,4.0,7,121,4,21,1,0,1,5,5,10,0,5,4,2,0.0,0.0,5,1,7~9년,2,3.0,0,2,0,0,0,0,0
U08050,9,3,4,1,7.0,7.0,7,146,4,21,1,0,1,10,5,5,0,3,9,4,0.0,0.0,5,1,7~9년,6,3.0,0,5,0,0,1,0,0
U08051,18,11,5,2,0.0,0.0,7,223,4,21,1,2,3,3,5,5,0,3,19,2,0.0,0.0,0,0,10~15년,3,3.0,0,3,0,0,0,0,0
U08052,18,3,4,1,4.0,2.0,7,180,4,21,2,0,2,7,3,5,0,10,19,3,0.0,0.0,10,1,7~9년,3,3.0,0,3,0,0,0,0,0
U08053,20,10,4,1,2.0,1.0,7,33,4,23,3,0,1,15,5,5,0,15,9,1,0.0,0.0,10,2,신입,8,3.0,0,8,0,0,0,0,0
U08054,20,9,4,0,0.0,0.0,7,3,3,21,1,0,1,5,5,5,0,3,9,4,0.0,0.0,0,5,신입,3,3.0,0,3,0,0,0,0,0
U08055,19,1,4,1,0.0,2.0,7,18,1,21,1,2,1,5,5,5,0,17,3,2,0.0,0.0,7,2,신입,15,3.0,0,15,0,0,0,0,0
U08056,16,1,4,2,0.0,3.0,7,108,2,21,1,0,1,6,5,5,0,6,4,3,0.0,0.0,0,0,4~6년,3,3.0,0,3,0,0,0,0,0
U08057,17,0,4,1,0.0,0.0,7,14,4,0,0,1,0,0,5,5,0,9,9,3,0.0,0.0,5,4,신입,3,3.0,0,3,0,0,0,0,0
U08058,19,6,4,1,0.0,0.0,4,0,4,21,1,0,1,10,5,5,0,10,9,1,0.0,0.0,5,8,신입,5,3.0,0,4,0,0,1,0,0
U08059,12,7,4,1,3.0,3.0,7,53,4,0,0,1,0,0,5,5,0,7,9,3,0.0,0.0,5,3,1~3년,2,3.0,0,2,0,0,0,0,0
U08060,19,6,4,1,5.0,5.0,7,106,4,21,1,0,1,10,5,5,0,10,9,2,0.0,0.0,1,0,4~6년,2,3.0,0,2,0,0,0,0,0
U08061,19,9,4,1,0.0,3.0,7,66,4,21,1,2,3,11,3,5,0,11,19,1,2.0,1.0,5,2,1~3년,3,3.0,0,3,0,0,0,0,0
U08062,20,1,4,1,0.0,2.0,7,22,4,21,1,2,3,3,5,5,0,3,14,2,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U08063,19,10,4,1,0.0,0.0,7,0,4,21,1,0,3,11,5,5,0,11,9,3,0.0,0.0,5,2,신입,2,3.0,0,2,0,0,0,0,0
U08064,17,3,4,0,2.0,2.0,7,30,4,21,1,2,3,9,5,5,0,7,4,3,0.0,0.0,1,4,신입,3,3.0,0,3,0,0,0,0,0
U08065,15,5,4,1,0.0,0.0,7,87,1,21,1,0,1,18,5,5,0,17,9,2,0.0,0.0,3,2,4~6년,6,3.0,0,6,0,0,0,0,0
U08066,17,0,5,1,0.0,5.0,7,124,4,21,1,2,3,5,5,5,0,3,9,2,2.0,1.0,5,2,7~9년,2,3.0,0,2,0,0,0,0,0
U08067,18,3,4,1,1.0,3.0,7,9,4,21,1,2,3,3,5,5,0,3,19,2,0.0,0.0,5,1,신입,2,3.0,0,2,0,0,0,0,0
U08068,19,2,4,1,0.0,0.0,7,1,4,21,2,0,3,0,5,10,0,3,9,1,0.0,0.0,5,5,신입,19,3.0,1,13,0,2,3,0,0
U08069,19,5,4,1,0.0,0.0,2,0,4,21,1,0,3,3,5,5,0,3,9,1,0.0,0.0,0,2,신입,2,3.0,0,2,0,0,0,0,0
U08070,20,10,4,1,0.0,2.0,7,12,2,21,1,2,2,3,5,5,0,3,4,4,0.0,0.0,1,1,신입,3,3.0,0,3,0,0,0,0,0
U08071,20,9,2,1,0.0,3.0,4,0,4,21,1,2,3,6,5,5,0,7,9,4,0.0,0.0,5,3,신입,2,3.0,0,2,0,0,0,0,0
U08072,19,10,3,1,0.0,0.0,7,12,3,0,0,1,0,0,0,0,0,0,8,1,2.0,1.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U08073,18,7,4,2,0.0,5.0,7,144,4,21,1,0,3,6,5,5,0,3,19,1,0.0,0.0,5,0,7~9년,6,3.0,0,6,0,0,0,0,0
U08074,19,1,3,1,0.0,0.0,4,0,3,0,0,1,0,0,5,10,0,5,9,2,0.0,0.0,5,6,신입,6,3.0,0,2,0,1,3,0,0
U08075,20,11,4,1,0.0,0.0,7,0,4,21,1,0,3,14,5,5,0,8,9,2,0.0,0.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U08076,20,7,4,1,0.0,0.0,7,0,4,21,1,2,1,5,5,5,0,3,9,2,0.0,0.0,0,1,신입,2,3.0,0,2,0,0,0,0,0
U08077,16,2,4,2,0.0,4.0,7,91,4,0,0,1,0,0,0,0,0,0,19,2,0.0,0.0,0,0,4~6년,3,3.0,0,3,0,0,0,0,0
U08078,19,7,4,1,0.0,0.0,7,84,2,0,0,1,0,0,5,5,0,4,3,4,3.0,1.0,9,3,4~6년,3,3.0,0,3,0,0,0,0,0
U08079,20,8,4,1,0.0,0.0,7,0,4,0,0,1,0,0,5,5,0,3,9,2,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U08080,20,5,4,0,2.0,1.0,7,23,4,21,1,2,2,17,5,5,0,3,9,2,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U08081,20,1,4,1,1.0,1.0,7,12,4,21,1,0,3,15,5,5,0,3,4,2,0.0,0.0,0,3,신입,3,3.0,0,3,0,0,0,0,0
U08082,11,5,4,2,0.0,2.0,7,55,4,21,1,2,3,3,5,5,0,3,0,3,0.0,0.0,5,1,1~3년,2,3.0,0,2,0,0,0,0,0
U08083,19,5,4,2,2.0,2.0,7,74,4,21,1,2,2,3,5,5,0,10,7,4,0.0,0.0,7,4,4~6년,58,3.0,0,58,0,0,0,0,0
U08084,18,10,4,1,2.0,2.0,7,12,4,21,1,2,2,3,5,5,0,17,9,3,0.0,0.0,5,3,신입,3,3.0,0,3,0,0,0,0,0
U08085,18,9,4,1,2.0,2.0,7,54,4,0,0,1,0,0,5,5,0,17,4,1,0.0,0.0,5,1,1~3년,15,3.0,0,15,0,0,0,0,0
U08086,20,10,4,0,2.0,2.0,7,0,4,21,1,0,1,5,5,5,0,10,4,4,0.0,0.0,0,1,신입,11,3.0,0,9,0,0,2,0,0
U08087,16,4,4,1,0.0,2.0,7,60,4,21,1,0,3,12,5,5,0,12,8,3,0.0,0.0,3,1,1~3년,2,3.0,0,2,0,0,0,0,0
U08088,20,4,4,1,0.0,4.0,7,30,4,21,1,2,1,3,5,5,0,3,9,2,0.0,0.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U08089,20,7,4,1,2.0,2.0,7,0,1,21,1,2,3,3,5,5,0,3,9,3,0.0,0.0,0,4,신입,6,3.0,0,6,0,0,0,0,0
U08090,9,9,4,3,0.0,5.0,7,312,2,21,2,2,2,3,5,5,0,3,3,3,0.0,0.0,7,1,21년 이상,3,3.0,0,3,0,0,0,0,0
U08091,15,10,4,1,2.0,2.0,7,36,4,21,1,0,2,13,5,5,0,3,9,3,0.0,0.0,10,1,신입,2,3.0,0,2,0,0,0,0,0
U08092,9,5,4,2,0.0,7.0,7,166,4,21,1,0,1,3,5,5,0,5,0,2,0.0,0.0,5,0,7~9년,4,3.0,0,4,0,0,0,0,0
U08093,19,6,4,1,1.0,0.0,7,0,4,0,0,1,0,18,3,5,0,10,11,3,0.0,0.0,1,1,신입,3,3.0,0,3,0,0,0,0,0
U08094,20,5,4,1,0.0,4.0,7,47,2,21,1,2,2,18,5,5,0,17,9,2,0.0,0.0,7,1,1~3년,3,3.0,0,3,0,0,0,0,0
U08095,19,3,4,0,0.0,0.0,7,0,4,0,0,1,0,0,5,5,0,5,9,1,0.0,0.0,5,3,신입,4,3.0,0,3,0,0,1,0,0
U08096,15,7,4,1,0.0,3.0,7,62,4,21,1,0,3,3,5,5,0,3,9,2,0.0,0.0,0,0,1~3년,3,3.0,0,3,0,0,0,0,0
U08097,18,3,3,1,1.0,1.0,7,24,2,21,1,0,1,3,5,5,0,5,9,2,0.0,0.0,3,2,신입,2,3.0,0,2,0,0,0,0,0
U08098,19,3,4,1,2.0,0.0,7,27,2,21,1,2,2,3,5,5,0,17,3,2,2.0,2.0,6,6,신입,4,3.0,0,4,0,0,0,0,0
U08099,20,4,4,0,0.0,0.0,7,6,4,18,4,0,1,13,4,5,0,13,4,2,3.0,1.0,1,3,신입,3,3.0,0,1,0,0,2,0,0
U08100,19,1,4,1,2.0,0.0,7,0,4,21,1,0,1,13,5,5,0,5,8,2,0.0,0.0,10,0,신입,3,3.0,0,3,0,0,0,0,0
U08101,17,2,5,1,0.0,4.0,7,180,4,21,2,2,2,3,0,0,0,0,0,2,0.0,0.0,10,1,7~9년,2,3.0,0,2,0,0,0,0,0
U08102,19,8,4,3,2.0,3.0,2,192,1,21,1,0,2,5,5,5,0,3,5,4,0.0,0.0,4,3,10~15년,2,3.0,0,2,0,0,0,0,0
U08103,14,11,4,1,4.0,4.0,7,114,4,21,1,2,2,3,5,5,0,18,15,3,0.0,0.0,7,1,7~9년,2,3.0,0,2,0,0,0,0,0
U08104,18,2,4,1,0.0,0.0,4,0,4,21,1,0,3,3,5,5,0,3,19,3,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U08105,20,9,4,1,3.0,2.0,7,37,2,21,1,0,1,3,5,5,0,5,15,3,0.0,0.0,7,3,1~3년,4,3.0,0,4,0,0,0,0,0
U08106,15,2,3,2,0.0,4.0,7,96,3,21,1,2,3,3,0,0,0,0,9,2,0.0,0.0,0,0,4~6년,12,3.0,0,12,0,0,0,0,0
U08107,19,3,4,1,0.0,0.0,7,2,3,21,1,2,3,3,0,0,0,0,9,3,0.0,0.0,5,1,신입,10,3.0,0,10,0,0,0,0,0
U08108,18,10,3,1,2.0,1.0,2,18,1,21,1,0,1,5,5,10,0,5,7,2,0.0,0.0,4,1,신입,3,3.0,0,3,0,0,0,0,0
U08109,15,8,4,1,2.0,2.0,4,80,4,21,1,0,3,3,5,5,0,3,9,2,0.0,0.0,1,0,4~6년,3,3.0,0,3,0,0,0,0,0
U08110,19,3,4,1,0.0,0.0,7,0,4,0,0,1,0,0,5,5,0,3,9,3,0.0,0.0,6,0,신입,6,3.0,0,4,0,0,2,0,0
U08111,19,0,4,2,2.0,3.0,7,60,4,0,0,1,0,3,5,5,0,9,9,2,2.0,1.0,0,1,1~3년,3,3.0,0,3,0,0,0,0,0
U08112,9,5,4,2,0.0,5.0,7,151,4,21,1,2,2,3,5,5,0,3,0,3,0.0,0.0,10,0,7~9년,2,3.0,0,2,0,0,0,0,0
U08113,18,3,4,2,0.0,6.0,7,182,4,21,1,2,2,3,0,0,0,0,8,3,0.0,0.0,7,0,10~15년,3,3.0,0,3,0,0,0,0,0
U08114,17,1,4,2,0.0,5.0,7,151,4,21,1,2,2,3,5,5,0,5,10,2,4.0,1.0,7,0,7~9년,4,3.0,0,4,0,0,0,0,0
U08115,14,1,4,2,3.0,2.0,7,72,2,21,1,0,2,9,5,5,0,9,4,3,0.0,0.0,7,0,1~3년,4,3.0,0,4,0,0,0,0,0
U08116,20,1,4,1,2.0,2.0,7,38,4,21,1,0,3,10,5,5,0,10,9,1,0.0,0.0,0,0,1~3년,3,3.0,0,3,0,0,0,0,0
U08117,15,11,4,1,0.0,3.0,7,64,4,21,1,2,1,14,3,5,0,15,4,2,2.0,2.0,0,3,1~3년,12,3.0,0,12,0,0,0,0,0
U08118,15,4,2,3,4.0,3.0,7,189,2,21,1,2,1,3,5,5,0,5,2,3,0.0,0.0,7,0,10~15년,2,3.0,0,2,0,0,0,0,0
U08119,19,10,4,0,0.0,2.0,7,15,4,21,1,2,2,5,5,5,0,5,3,3,0.0,0.0,0,3,신입,10,3.0,0,7,0,1,2,0,0
U08120,17,3,4,1,0.0,3.0,7,60,4,0,0,1,0,0,0,0,0,0,20,4,0.0,0.0,0,1,1~3년,2,3.0,0,2,0,0,0,0,0
U08121,18,11,4,2,0.0,0.0,4,144,4,21,1,0,3,5,5,5,0,15,0,2,0.0,0.0,5,0,7~9년,15,3.0,0,15,0,0,0,0,0
U08122,20,5,4,1,2.0,1.0,7,0,1,21,1,2,1,14,3,5,0,14,3,1,2.0,1.0,0,5,신입,2,3.0,0,2,0,0,0,0,0
U08123,20,4,4,0,1.0,2.0,7,3,4,21,1,0,1,5,5,5,0,5,9,3,0.0,0.0,5,0,신입,3,3.0,0,2,0,0,1,0,0
U08124,18,10,4,0,3.0,3.0,7,54,4,21,1,0,1,12,5,5,0,3,8,3,0.0,0.0,10,1,1~3년,3,3.0,0,3,0,0,0,0,0
U08125,19,9,4,0,2.0,1.0,7,0,4,21,1,2,3,11,5,5,0,11,4,2,2.0,3.0,5,2,신입,2,3.0,0,2,0,0,0,0,0
U08126,18,0,4,1,2.0,2.0,7,16,4,21,1,2,3,6,5,5,0,5,9,2,2.0,3.0,0,0,신입,2,3.0,0,1,0,0,1,0,0
U08127,18,0,4,1,2.0,2.0,4,66,4,21,1,2,1,5,5,5,0,3,9,2,0.0,0.0,5,0,1~3년,2,3.0,0,2,0,0,0,0,0
U08128,19,3,4,1,2.0,4.0,7,23,3,21,1,0,3,12,5,5,0,12,9,2,0.0,0.0,5,2,신입,3,3.0,0,2,0,0,1,0,0
U08129,20,8,4,1,2.0,1.0,7,5,1,21,1,2,2,3,5,5,0,4,11,3,2.0,3.0,0,1,신입,3,3.0,0,2,0,0,1,0,0
U08130,12,3,4,1,0.0,2.0,6,53,1,21,1,0,1,3,3,5,0,4,3,3,0.0,0.0,10,3,1~3년,3,3.0,0,3,0,0,0,0,0
U08131,18,2,4,2,3.0,3.0,7,99,3,0,0,1,0,0,0,0,0,0,9,4,0.0,0.0,0,1,4~6년,2,3.0,0,1,0,1,0,0,0
U08132,18,4,4,1,4.0,4.0,7,151,4,0,0,1,0,0,3,6,0,3,19,4,0.0,0.0,9,0,7~9년,13,3.0,0,13,0,0,0,0,0
U08133,10,2,4,1,0.0,4.0,7,120,4,0,0,1,0,5,5,5,0,3,9,2,2.0,1.0,5,1,7~9년,6,3.0,0,6,0,0,0,0,0
U08134,20,9,4,1,0.0,0.0,7,2,1,0,0,1,0,0,5,5,0,3,9,2,2.0,1.0,3,0,신입,4,3.0,0,4,0,0,0,0,0
U08135,17,0,4,1,3.0,3.0,7,72,4,0,0,1,0,0,5,5,0,7,9,4,0.0,0.0,9,1,1~3년,4,3.0,0,4,0,0,0,0,0
U08136,20,1,4,1,0.0,4.0,7,124,4,21,1,0,3,5,5,5,0,3,0,2,0.0,0.0,1,4,7~9년,2,3.0,0,2,0,0,0,0,0
U08137,19,0,4,1,1.0,1.0,7,0,4,8,3,0,2,7,3,5,0,9,9,3,0.0,0.0,5,4,신입,6,3.0,0,6,0,0,0,0,0
U08138,16,11,3,1,3.0,3.0,2,164,4,21,1,2,2,3,3,5,0,4,0,4,0.0,0.0,1,0,7~9년,3,3.0,0,3,0,0,0,0,0
U08139,20,3,3,2,0.0,0.0,7,105,4,21,1,2,3,3,5,10,0,5,19,1,0.0,0.0,5,0,4~6년,8,3.0,0,7,0,1,0,0,0
U08140,18,4,4,1,0.0,0.0,7,22,4,22,1,2,1,0,5,5,0,18,9,3,0.0,0.0,0,6,신입,6,3.0,0,6,0,0,0,0,0
U08141,19,1,4,1,0.0,0.0,7,28,4,21,1,0,3,12,3,5,0,9,4,2,0.0,0.0,8,1,신입,3,3.0,0,2,0,0,1,0,0
U08142,18,5,4,1,2.0,2.0,6,52,4,21,1,2,2,8,5,5,0,8,3,3,0.0,0.0,10,1,1~3년,11,3.0,0,11,0,0,0,0,0
U08143,16,8,4,1,3.0,2.0,7,47,3,8,4,2,1,3,5,5,0,3,9,3,0.0,0.0,5,3,1~3년,10,3.0,0,8,0,0,2,0,0
U08144,19,4,4,0,2.0,0.0,7,11,4,21,1,2,3,3,2,5,0,3,9,2,0.0,0.0,3,2,신입,2,3.0,0,2,0,0,0,0,0
U08145,20,4,4,3,4.0,4.0,7,209,4,21,1,2,3,3,5,5,0,3,9,4,0.0,0.0,0,0,10~15년,3,3.0,0,3,0,0,0,0,0
U08146,18,7,4,1,0.0,2.0,7,66,3,21,1,2,1,14,5,5,0,10,4,1,0.0,0.0,5,1,1~3년,4,3.0,0,4,0,0,0,0,0
U08147,17,9,4,2,3.0,3.0,7,110,3,0,0,1,0,0,5,5,0,11,5,2,0.0,0.0,0,1,7~9년,9,3.0,0,9,0,0,0,0,0
U08148,15,4,4,2,0.0,4.0,7,120,4,21,1,0,1,3,5,5,0,3,0,3,0.0,0.0,1,0,7~9년,3,3.0,0,3,0,0,0,0,0
U08149,19,6,4,1,0.0,0.0,7,12,4,21,1,0,1,3,5,5,0,3,9,2,0.0,0.0,0,2,신입,3,3.0,0,3,0,0,0,0,0
U08150,20,1,4,1,2.0,2.0,7,42,4,21,1,2,3,3,5,5,0,3,9,2,0.0,0.0,0,0,1~3년,3,3.0,0,3,0,0,0,0,0
U08151,18,4,4,0,0.0,4.0,7,48,2,21,1,2,2,3,5,5,0,5,9,3,0.0,0.0,7,6,1~3년,8,3.0,0,8,0,0,0,0,0
U08152,15,1,4,2,0.0,5.0,7,184,4,21,1,2,3,3,5,5,0,15,9,2,0.0,0.0,5,1,10~15년,13,3.0,0,13,0,0,0,0,0
U08153,19,7,4,1,0.0,0.0,2,18,1,21,1,2,1,5,5,5,0,5,3,3,0.0,0.0,6,1,신입,12,3.0,3,9,0,0,0,0,0
U08154,20,7,4,1,1.0,1.0,4,12,4,21,1,0,3,17,5,5,0,5,9,3,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U08155,17,5,4,2,0.0,3.0,7,74,4,21,1,2,3,13,5,5,0,7,9,2,0.0,0.0,5,2,4~6년,3,3.0,0,2,0,1,0,0,0
U08156,11,9,3,2,0.0,0.0,7,125,4,21,1,0,2,3,5,10,0,3,19,2,2.0,1.0,5,1,7~9년,37,3.0,0,36,0,1,0,0,0
U08157,18,5,3,2,3.0,3.0,6,36,1,0,0,1,0,0,5,10,0,5,3,2,0.0,0.0,7,4,신입,6,3.0,0,6,0,0,0,0,0
U08158,17,10,4,2,0.0,3.0,7,156,4,21,1,0,3,5,5,5,0,3,19,1,0.0,0.0,0,1,7~9년,7,3.0,0,7,0,0,0,0,0
U08159,19,11,4,1,0.0,2.0,7,36,3,21,1,0,3,15,3,5,0,15,4,2,0.0,0.0,5,2,신입,3,3.0,0,3,0,0,0,0,0
U08160,16,1,4,2,4.0,5.0,7,152,4,21,1,2,3,3,5,5,0,3,9,2,0.0,0.0,1,0,7~9년,14,3.0,0,14,0,0,0,0,0
U08161,20,10,4,3,3.0,4.0,2,224,4,21,1,0,1,3,5,5,0,3,10,1,0.0,0.0,1,0,10~15년,6,3.0,0,6,0,0,0,0,0
